city,source,emission,metric,domain,value
Quito,builtup,NH3,exposure,city,0.41197340314399816
Quito,builtup,NH3,exposure,total,0.013554183246269282
Quito,builtup,NH3,iF,city,6.143801731498177
Quito,builtup,NH3,iF,total,6.41547870855538
Quito,builtup,NOx,population,city,2.7238544013597337e+06
Quito,builtup,NOx,population,total,8.645131261538766e+07
Quito,builtup,NOx,exposure,city,0.04150874458728666
Quito,builtup,NOx,exposure,total,0.001694776025635238
Quito,builtup,NOx,iF,city,0.6190241770985129
Quito,builtup,NOx,iF,total,0.8021729757287778
Quito,builtup,SOx,population,city,2.7238544013597337e+06
Quito,builtup,SOx,population,total,8.645131261538766e+07
Quito,builtup,SOx,exposure,city,0.4574067868154353
Quito,builtup,SOx,exposure,total,0.014924147796954095
Quito,builtup,SOx,iF,city,6.821354454897726
Quito,builtup,SOx,iF,total,7.063911612752184
Quito,builtup,VOC,population,city,2.7238544013597337e+06
Quito,builtup,VOC,population,total,8.645131261538766e+07
Quito,builtup,VOC,exposure,city,0.0257544004897299
Quito,builtup,VOC,exposure,total,0.0008541370291280406
Quito,builtup,VOC,iF,city,0.3840780232776181
Quito,builtup,VOC,iF,total,0.40428093858535885
Quito,roadways_motorway,PM2_5,population,city,2.695059453575682e+06
Quito,roadways_motorway,PM2_5,population,total,8.641266778189436e+07
Quito,roadways_motorway,PM2_5,exposure,city,0.2214179980201267
Quito,roadways_motorway,PM2_5,exposure,total,0.007346933942793056
Quito,roadways_motorway,PM2_5,iF,city,3.267122311438794
Quito,roadways_motorway,PM2_5,iF,total,3.4759031870271953
Quito,roadways_motorway,NH3,population,city,2.695059453575682e+06
Quito,roadways_motorway,NH3,population,total,8.641266778189436e+07
Quito,roadways_motorway,NH3,exposure,city,0.12271241805807556
Quito,roadways_motorway,NH3,exposure,total,0.0042011999357261095
Quito,roadways_motorway,NH3,iF,city,1.8106770114130488
Quito,roadways_motorway,NH3,iF,total,1.9876269964634088
Quito,roadways_motorway,NOx,population,city,2.695059453575682e+06
Quito,roadways_motorway,NOx,population,total,8.641266778189436e+07
Quito,roadways_motorway,NOx,exposure,city,0.013359485588794483
Quito,roadways_motorway,NOx,exposure,total,0.0007727571147115929
Quito,roadways_motorway,NOx,iF,city,0.19712522842216287
Quito,roadways_motorway,NOx,iF,total,0.36559862096743284
Quito,roadways_motorway,SOx,population,city,2.695059453575682e+06
Quito,roadways_motorway,SOx,population,total,8.641266778189436e+07
Quito,roadways_motorway,SOx,exposure,city,0.13489620828147256
Quito,roadways_motorway,SOx,exposure,total,0.004501830154692778
Quito,roadways_motorway,SOx,iF,city,1.9904543250582205
Quito,roadways_motorway,SOx,iF,total,2.1298579657846965
Quito,roadways_motorway,VOC,population,city,2.695059453575682e+06
Quito,roadways_motorway,VOC,population,total,8.641266778189436e+07
Quito,roadways_motorway,VOC,exposure,city,0.007740370404994133
Quito,roadways_motorway,VOC,exposure,total,0.0002711918259712479
Quito,roadways_motorway,VOC,iF,city,0.11421265242700886
Quito,roadways_motorway,VOC,iF,total,0.12830339016643266
Quito,roadways_trunk,PM2_5,population,city,2.7237014522710787e+06
Quito,roadways_trunk,PM2_5,population,total,8.645132546399325e+07
Quito,roadways_trunk,PM2_5,exposure,city,0.31305105092166535
Quito,roadways_trunk,PM2_5,exposure,total,0.010653060165850686
Quito,roadways_trunk,PM2_5,iF,city,4.668300371116042
Quito,roadways_trunk,PM2_5,iF,total,5.042317164430392
Quito,roadways_trunk,NH3,population,city,2.7237014522710787e+06
Quito,roadways_trunk,NH3,population,total,8.645132546399325e+07
Quito,roadways_trunk,NH3,exposure,city,0.17276149752148665
Quito,roadways_trunk,NH3,exposure,total,0.0060176657794793155
Quito,roadways_trunk,NH3,iF,city,2.5762653107845024
Quito,roadways_trunk,NH3,iF,total,2.8482876260232723
Quito,roadways_trunk,NOx,population,city,2.7237014522710787e+06
Quito,roadways_trunk,NOx,population,total,8.645132546399325e+07
Quito,roadways_trunk,NOx,exposure,city,0.018157837139016517
Quito,roadways_trunk,NOx,exposure,total,0.0009505935429285986
Quito,roadways_trunk,NOx,iF,city,0.27077448743638455
Quito,roadways_trunk,NOx,iF,total,0.44993589290620667
Quito,roadways_trunk,SOx,population,city,2.7237014522710787e+06
Quito,roadways_trunk,SOx,population,total,8.645132546399325e+07
Quito,roadways_trunk,SOx,exposure,city,0.1890632969517426
Quito,roadways_trunk,SOx,exposure,total,0.006480372857582193
Quito,roadways_trunk,SOx,iF,city,2.819362071220442
Quito,roadways_trunk,SOx,iF,total,3.0672966061377918
Quito,roadways_trunk,VOC,population,city,2.7237014522710787e+06
Quito,roadways_trunk,VOC,population,total,8.645132546399325e+07
Quito,roadways_trunk,VOC,exposure,city,0.01086466166390284
Quito,roadways_trunk,VOC,exposure,total,0.00038460438531149764
Quito,roadways_trunk,VOC,iF,city,0.16201671876942328
Quito,roadways_trunk,VOC,iF,total,0.18204133491970234
Quito,roadways_primary,PM2_5,population,city,2.721713056599404e+06
Quito,roadways_primary,PM2_5,population,total,8.647547369460958e+07
Quito,roadways_primary,PM2_5,exposure,city,0.6510066985258991
Quito,roadways_primary,PM2_5,exposure,total,0.021324130507361063
Quito,roadways_primary,PM2_5,iF,city,9.700897536431073
Quito,roadways_primary,PM2_5,iF,total,10.095978219954738
Quito,roadways_primary,NH3,population,city,2.721713056599404e+06
Quito,roadways_primary,NH3,population,total,8.647547369460958e+07
Quito,roadways_primary,NH3,exposure,city,0.3604419172795085
Quito,roadways_primary,NH3,exposure,total,0.011970323665928078
Quito,roadways_primary,NH3,iF,city,5.371081611419349
Quito,roadways_primary,NH3,iF,total,5.667388265856871
Quito,roadways_primary,NOx,population,city,2.721713056599404e+06
Quito,roadways_primary,NOx,population,total,8.647547369460958e+07
Quito,roadways_primary,NOx,exposure,city,0.03673284783406527
Quito,roadways_primary,NOx,exposure,total,0.001561062270665472
Quito,roadways_primary,NOx,iF,city,0.5473700867693988
Quito,roadways_primary,NOx,iF,total,0.739089956291123
Quito,roadways_primary,SOx,population,city,2.721713056599404e+06
Quito,roadways_primary,SOx,population,total,8.647547369460958e+07
Quito,roadways_primary,SOx,exposure,city,0.3997986356353652
Quito,roadways_primary,SOx,exposure,total,0.013138377578269437
Quito,roadways_primary,SOx,iF,city,5.957550987241222
Quito,roadways_primary,SOx,iF,total,6.220407150010692
Quito,roadways_primary,VOC,population,city,2.721713056599404e+06
Quito,roadways_primary,VOC,population,total,8.647547369460958e+07
Quito,roadways_primary,VOC,exposure,city,0.022557679305269664
Quito,roadways_primary,VOC,exposure,total,0.0007563817269583207
Quito,roadways_primary,VOC,iF,city,0.3361405283472471
Quito,roadways_primary,VOC,iF,total,0.35811136302635527
Quito,roadways_secondary,PM2_5,population,city,2.718125163460023e+06
Quito,roadways_secondary,PM2_5,population,total,8.647573709511018e+07
Quito,roadways_secondary,PM2_5,exposure,city,0.6454793250803644
Quito,roadways_secondary,PM2_5,exposure,total,0.021170892990730873
Quito,roadways_secondary,PM2_5,iF,city,9.605852438067865
Quito,roadways_secondary,PM2_5,iF,total,10.023457955434967
Quito,roadways_secondary,NH3,population,city,2.718125163460023e+06
Quito,roadways_secondary,NH3,population,total,8.647573709511018e+07
Quito,roadways_secondary,NH3,exposure,city,0.3559900366752687
Quito,roadways_secondary,NH3,exposure,total,0.01183810399067688
Quito,roadways_secondary,NH3,iF,city,5.297749484538871
Quito,roadways_secondary,NH3,iF,total,5.604805507002858
Quito,roadways_secondary,NOx,population,city,2.718125163460023e+06
Quito,roadways_secondary,NOx,population,total,8.647573709511018e+07
Quito,roadways_secondary,NOx,exposure,city,0.03599585486111747
Quito,roadways_secondary,NOx,exposure,total,0.0015338935319124118
Quito,roadways_secondary,NOx,iF,city,0.5356807828584635
Quito,roadways_secondary,NOx,iF,total,0.7262290415415739
Quito,roadways_secondary,SOx,population,city,2.718125163460023e+06
Quito,roadways_secondary,SOx,population,total,8.647573709511018e+07
Quito,roadways_secondary,SOx,exposure,city,0.3950404534539862
Quito,roadways_secondary,SOx,exposure,total,0.013004193716796989
Quito,roadways_secondary,SOx,iF,city,5.878887449220709
Quito,roadways_secondary,SOx,iF,total,6.15689612250722
Quito,roadways_secondary,VOC,population,city,2.718125163460023e+06
Quito,roadways_secondary,VOC,population,total,8.647573709511018e+07
Quito,roadways_secondary,VOC,exposure,city,0.022265677469471182
Quito,roadways_secondary,VOC,exposure,total,0.0007474718227533876
Quito,roadways_secondary,VOC,iF,city,0.3313519177066184
Quito,roadways_secondary,VOC,iF,total,0.3538940181465755
Quito,roadways_tertiary,PM2_5,population,city,2.7208944048991837e+06
Quito,roadways_tertiary,PM2_5,population,total,8.656318709189373e+07
Quito,roadways_tertiary,PM2_5,exposure,city,0.372952806575064
Quito,roadways_tertiary,PM2_5,exposure,total,0.01269412799483496
Quito,roadways_tertiary,PM2_5,iF,city,5.555839495740927
Quito,roadways_tertiary,PM2_5,iF,total,6.016171866804761
Quito,roadways_tertiary,NH3,population,city,2.7208944048991837e+06
Quito,roadways_tertiary,NH3,population,total,8.656318709189373e+07
Quito,roadways_tertiary,NH3,exposure,city,0.20997003405415054
Quito,roadways_tertiary,NH3,exposure,total,0.007314963507708046
Quito,roadways_tertiary,NH3,iF,city,3.1279019424280006
Quito,roadways_tertiary,NH3,iF,total,3.4668058869173843
Quito,roadways_tertiary,NOx,population,city,2.7208944048991837e+06
Quito,roadways_tertiary,NOx,population,total,8.656318709189373e+07
Quito,roadways_tertiary,NOx,exposure,city,0.0225809688454926
Quito,roadways_tertiary,NOx,exposure,total,0.0011357142179385757
Quito,roadways_tertiary,NOx,iF,city,0.33638636404424715
Quito,roadways_tertiary,NOx,iF,total,0.5382529567586153
Quito,roadways_tertiary,SOx,population,city,2.7208944048991837e+06
Quito,roadways_tertiary,SOx,population,total,8.656318709189373e+07
Quito,roadways_tertiary,SOx,exposure,city,0.23274854402335757
Quito,roadways_tertiary,SOx,exposure,total,0.007960984690000499
Quito,roadways_tertiary,SOx,iF,city,3.4672310562191777
Quito,roadways_tertiary,SOx,iF,total,3.7729769341802757
Quito,roadways_tertiary,VOC,population,city,2.7208944048991837e+06
Quito,roadways_tertiary,VOC,population,total,8.656318709189373e+07
Quito,roadways_tertiary,VOC,exposure,city,0.013193100183832174
Quito,roadways_tertiary,VOC,exposure,total,0.00046718502677080915
Quito,roadways_tertiary,VOC,iF,city,0.19653625279221187
Quito,roadways_tertiary,VOC,iF,total,0.22141461121193884
Quito,roadways,PM2_5,population,city,2.721531584838878e+06
Quito,roadways,PM2_5,population,total,8.65085251273246e+07
Quito,roadways,PM2_5,exposure,city,0.4127783337318771
Quito,roadways,PM2_5,exposure,total,0.01371220271133222
Quito,roadways,PM2_5,iF,city,6.150556268516856
Quito,roadways,PM2_5,iF,total,6.494567819603278
Quito,roadways,NH3,population,city,2.721531584838878e+06
Quito,roadways,NH3,population,total,8.65085251273246e+07
Quito,roadways,NH3,exposure,city,0.22834093467464023
Quito,roadways,NH3,exposure,total,0.007729373061441173
Quito,roadways,NH3,iF,city,3.402367935411937
Quito,roadways,NH3,iF,total,3.6608952337802187
Quito,roadways,NOx,population,city,2.721531584838878e+06
Quito,roadways,NOx,population,total,8.65085251273246e+07
Quito,roadways,NOx,exposure,city,0.023696288466719263
Quito,roadways,NOx,exposure,total,0.0011293848803880801
Quito,roadways,NOx,iF,city,0.3530838313433226
Quito,roadways,NOx,iF,total,0.5349152761615131
Quito,roadways,SOx,population,city,2.721531584838878e+06
Quito,roadways,SOx,population,total,8.65085251273246e+07
Quito,roadways,SOx,exposure,city,0.25234336562486986
Quito,roadways,SOx,exposure,total,0.008421239023406121
Quito,roadways,SOx,iF,city,3.760013407755141
Quito,roadways,SOx,iF,total,3.9885865979359525
Quito,roadways,VOC,population,city,2.721531584838878e+06
Quito,roadways,VOC,population,total,8.65085251273246e+07
Quito,roadways,VOC,exposure,city,0.014323182536016266
Quito,roadways,VOC,exposure,total,0.0004914022720248832
Quito,roadways,VOC,iF,city,0.21342094032781533
Quito,roadways,VOC,iF,total,0.23274490973906228
Quito,waterways,PM2_5,population,city,2.7224934009541506e+06
Quito,waterways,PM2_5,population,total,8.644133813700908e+07
Quito,waterways,PM2_5,exposure,city,0.30317667404408893
Quito,waterways,PM2_5,exposure,total,0.010658341542521139
Quito,waterways,PM2_5,iF,city,4.519045806885222
Quito,waterways,PM2_5,iF,total,5.044234146280984
Quito,waterways,NH3,population,city,2.7224934009541506e+06
Quito,waterways,NH3,population,total,8.644133813700908e+07
Quito,waterways,NH3,exposure,city,0.19817400308522454
Quito,waterways,NH3,exposure,total,0.00697189114562901
Quito,waterways,NH3,iF,city,2.9539126006300473
Quito,waterways,NH3,iF,total,3.2995613098562093
Quito,waterways,NOx,population,city,2.7224934009541506e+06
Quito,waterways,NOx,population,total,8.644133813700908e+07
Quito,waterways,NOx,exposure,city,0.02674132730376203
Quito,waterways,NOx,exposure,total,0.0012909538349269757
Quito,waterways,NOx,iF,city,0.3985969019669283
Quito,waterways,NOx,iF,total,0.6109649788789474
Quito,waterways,SOx,population,city,2.7224934009541506e+06
Quito,waterways,SOx,population,total,8.644133813700908e+07
Quito,waterways,SOx,exposure,city,0.20131365336457252
Quito,waterways,SOx,exposure,total,0.007066636064637342
Quito,waterways,SOx,iF,city,3.000711133118435
Quito,waterways,SOx,iF,total,3.3444008896108857
Quito,waterways,VOC,population,city,2.7224934009541506e+06
Quito,waterways,VOC,population,total,8.644133813700908e+07
Quito,waterways,VOC,exposure,city,0.012786653947945372
Quito,waterways,VOC,exposure,total,0.00045192888784052895
Quito,waterways,VOC,iF,city,0.19059340593977173
Quito,waterways,VOC,iF,total,0.2138827244971882
Quito,bus_routes,PM2_5,population,city,2.723362033023279e+06
Quito,bus_routes,PM2_5,population,total,8.646929619166371e+07
Quito,bus_routes,PM2_5,exposure,city,0.8144661720450411
Quito,bus_routes,PM2_5,exposure,total,0.02645641499086413
Quito,bus_routes,PM2_5,iF,city,12.144022219457758
Quito,bus_routes,PM2_5,iF,total,12.52498002247995
Quito,bus_routes,NH3,population,city,2.723362033023279e+06
Quito,bus_routes,NH3,population,total,8.646929619166371e+07
Quito,bus_routes,NH3,exposure,city,0.44981235675572123
Quito,bus_routes,NH3,exposure,total,0.014760169707607905
Quito,bus_routes,NH3,iF,city,6.706885371693563
Quito,bus_routes,NH3,iF,total,6.987750637417877
Quito,bus_routes,NOx,population,city,2.723362033023279e+06
Quito,bus_routes,NOx,population,total,8.646929619166371e+07
Quito,bus_routes,NOx,exposure,city,0.045276776405691374
Quito,bus_routes,NOx,exposure,total,0.0018151497422308524
Quito,bus_routes,NOx,iF,city,0.675095169779169
Quito,bus_routes,NOx,iF,total,0.8593270957951693
Quito,bus_routes,SOx,population,city,2.723362033023279e+06
Quito,bus_routes,SOx,population,total,8.646929619166371e+07
Quito,bus_routes,SOx,exposure,city,0.500429632102186
Quito,bus_routes,SOx,exposure,total,0.01629657410614922
Quito,bus_routes,SOx,iF,city,7.461609554961283
Quito,bus_routes,SOx,iF,total,7.715114280784729
Quito,bus_routes,VOC,population,city,2.723362033023279e+06
Quito,bus_routes,VOC,population,total,8.646929619166371e+07
Quito,bus_routes,VOC,exposure,city,0.02810868214612415
Quito,bus_routes,VOC,exposure,total,0.0009291557169853898
Quito,bus_routes,VOC,iF,city,0.4191118947090291
Quito,bus_routes,VOC,iF,total,0.43988033892852557
Quito,airports,PM2_5,population,city,2.688109407038211e+06
Quito,airports,PM2_5,population,total,8.643389948043929e+07
Quito,airports,PM2_5,exposure,city,0.05300542041077475
Quito,airports,PM2_5,exposure,total,0.002426991229907733
Quito,airports,PM2_5,iF,city,0.7801019215354479
Quito,airports,PM2_5,iF,total,1.148514380131496
Quito,airports,NH3,population,city,2.688109407038211e+06
Quito,airports,NH3,population,total,8.643389948043929e+07
Quito,airports,NH3,exposure,city,0.030165402848245104
Quito,airports,NH3,exposure,total,0.0015170305241759782
Quito,airports,NH3,iF,city,0.4439562698199704
Quito,airports,NH3,iF,total,0.7178976794987307
Quito,airports,NOx,population,city,2.688109407038211e+06
Quito,airports,NOx,population,total,8.643389948043929e+07
Quito,airports,NOx,exposure,city,0.004310822889504269
Quito,airports,NOx,exposure,total,0.0005225388695213161
Quito,airports,NOx,iF,city,0.06344410049840256
Quito,airports,NOx,iF,total,0.24727876987248226
Quito,airports,SOx,population,city,2.688109407038211e+06
Quito,airports,SOx,population,total,8.643389948043929e+07
Quito,airports,SOx,exposure,city,0.033559684435842695
Quito,airports,SOx,exposure,total,0.0015635274784836725
Quito,airports,SOx,iF,city,0.49391126627499365
Quito,airports,SOx,iF,total,0.7399012285831394
Quito,airports,VOC,population,city,2.688109407038211e+06
Quito,airports,VOC,population,total,8.643389948043929e+07
Quito,airports,VOC,exposure,city,0.0019586561883727627
Quito,airports,VOC,exposure,total,0.00010374954115205975
Quito,airports,VOC,iF,city,0.028826324635023406
Quito,airports,VOC,iF,total,0.049096938825656605
Quito,agricultural,PM2_5,population,city,2.7028909937638547e+06
Quito,agricultural,PM2_5,population,total,8.645550634811947e+07
Quito,agricultural,PM2_5,exposure,city,0.09739237754911366
Quito,agricultural,PM2_5,exposure,total,0.004043163266736267
Quito,agricultural,PM2_5,iF,city,1.4412443662596472
Quito,agricultural,PM2_5,iF,total,1.9138066579190596
Quito,agricultural,NH3,population,city,2.7028909937638547e+06
Quito,agricultural,NH3,population,total,8.645550634811947e+07
Quito,agricultural,NH3,exposure,city,0.055920468821811425
Quito,agricultural,NH3,exposure,total,0.0024723065353712873
Quito,agricultural,NH3,iF,city,0.8275294502117578
Quito,agricultural,NH3,iF,total,1.1702512106640104
Quito,agricultural,NOx,population,city,2.7028909937638547e+06
Quito,agricultural,NOx,population,total,8.645550634811947e+07
Quito,agricultural,NOx,exposure,city,0.007063883574047855
Quito,agricultural,NOx,exposure,total,0.0006365629395710376
Quito,agricultural,NOx,iF,city,0.10453366743076481
Quito,agricultural,NOx,iF,total,0.30131318266526136
Quito,agricultural,SOx,population,city,2.7028909937638547e+06
Quito,agricultural,SOx,population,total,8.645550634811947e+07
Quito,agricultural,SOx,exposure,city,0.06327303994960344
Quito,agricultural,SOx,exposure,total,0.002641338996309053
Quito,agricultural,SOx,iF,city,0.9363352108074444
Quito,agricultural,SOx,iF,total,1.2502616944870573
Quito,agricultural,VOC,population,city,2.7028909937638547e+06
Quito,agricultural,VOC,population,total,8.645550634811947e+07
Quito,agricultural,VOC,exposure,city,0.0035675317639915845
Quito,agricultural,VOC,exposure,total,0.0001640287291692965
Quito,agricultural,VOC,iF,city,0.05279350587485484
Quito,agricultural,VOC,iF,total,0.0776419979269362
Lima,railways,PM2_5,population,city,274931.5098653676
Lima,railways,PM2_5,population,total,4.816315216638328e+07
Lima,railways,PM2_5,exposure,city,1.753808133125766
Lima,railways,PM2_5,exposure,total,0.21942983139713843
Lima,railways,PM2_5,iF,city,2.639919721347996
Lima,railways,PM2_5,iF,total,57.862167167847524
Lima,railways,NH3,population,city,274931.5098653676
Lima,railways,NH3,population,total,4.816315216638328e+07
Lima,railways,NH3,exposure,city,0.5831721046887665
Lima,railways,NH3,exposure,total,0.07406178026110637
Lima,railways,NH3,iF,city,0.8778198202126212
Lima,railways,NH3,iF,total,19.52959213854827
Lima,railways,NOx,population,city,274931.5098653676
Lima,railways,NOx,population,total,4.816315216638328e+07
Lima,railways,NOx,exposure,city,0.016070577544021733
Lima,railways,NOx,exposure,total,0.0022884275303196116
Lima,railways,NOx,iF,city,0.024190237113510354
Lima,railways,NOx,iF,total,0.6034429114207697
Lima,railways,SOx,population,city,274931.5098653676
Lima,railways,SOx,population,total,4.816315216638328e+07
Lima,railways,SOx,exposure,city,0.769442299877103
Lima,railways,SOx,exposure,total,0.13718082528844533
Lima,railways,SOx,iF,city,1.1582030345957235
Lima,railways,SOx,iF,total,36.17365877065894
Lima,railways,VOC,population,city,274931.5098653676
Lima,railways,VOC,population,total,4.816315216638328e+07
Lima,railways,VOC,exposure,city,0.012220419353460256
Lima,railways,VOC,exposure,total,0.001663260138054049
Lima,railways,VOC,iF,city,0.018394786433590462
Lima,railways,VOC,iF,total,0.4385904848895381
Lima,electric_gen_egugrid,PM2_5,population,city,274931.50986536755
Lima,electric_gen_egugrid,PM2_5,population,total,5.222185681251282e+07
Lima,electric_gen_egugrid,PM2_5,exposure,city,0.1592642712753134
Lima,electric_gen_egugrid,PM2_5,exposure,total,0.028760033180145476
Lima,electric_gen_egugrid,PM2_5,iF,city,0.23973254696707844
Lima,electric_gen_egugrid,PM2_5,iF,total,8.222915282245294
Lima,electric_gen_egugrid,NH3,population,city,274931.50986536755
Lima,electric_gen_egugrid,NH3,population,total,5.222185681251282e+07
Lima,electric_gen_egugrid,NH3,exposure,city,0.05344882597306854
Lima,electric_gen_egugrid,NH3,exposure,total,0.010214215378463815
Lima,electric_gen_egugrid,NH3,iF,city,0.08045384617855586
Lima,electric_gen_egugrid,NH3,iF,total,2.9203939788810134
Lima,electric_gen_egugrid,NOx,population,city,274931.50986536755
Lima,electric_gen_egugrid,NOx,population,total,5.222185681251282e+07
Lima,electric_gen_egugrid,NOx,exposure,city,0.001493031487512962
Lima,electric_gen_egugrid,NOx,exposure,total,0.0004864377431614901
Lima,electric_gen_egugrid,NOx,iF,city,0.002247385671233147
Lima,electric_gen_egugrid,NOx,iF,total,0.1390796848894072
Lima,electric_gen_egugrid,SOx,population,city,274931.50986536755
Lima,electric_gen_egugrid,SOx,population,total,5.222185681251282e+07
Lima,electric_gen_egugrid,SOx,exposure,city,0.09346316669861843
Lima,electric_gen_egugrid,SOx,exposure,total,0.018201522698781468
Lima,electric_gen_egugrid,SOx,iF,city,0.14068543321644214
Lima,electric_gen_egugrid,SOx,iF,total,5.204082283996437
Lima,electric_gen_egugrid,VOC,population,city,274931.50986536755
Lima,electric_gen_egugrid,VOC,population,total,5.222185681251282e+07
Lima,electric_gen_egugrid,VOC,exposure,city,0.001117800620267916
Lima,electric_gen_egugrid,VOC,exposure,total,0.000357107157274006
Lima,electric_gen_egugrid,VOC,iF,city,0.0016825694021163962
Lima,electric_gen_egugrid,VOC,iF,total,0.10210217361552934
Lima,population_gpw,PM2_5,population,city,274931.50986536755
Lima,population_gpw,PM2_5,population,total,4.815239205381897e+07
Lima,population_gpw,PM2_5,exposure,city,2.8637911666304907
Lima,population_gpw,PM2_5,exposure,total,0.22135500490157264
Lima,population_gpw,PM2_5,iF,city,4.3107217008600065
Lima,population_gpw,PM2_5,iF,total,58.35678206054812
Lima,population_gpw,NH3,population,city,274931.50986536755
Lima,population_gpw,NH3,population,total,4.815239205381897e+07
Lima,population_gpw,NH3,exposure,city,0.9522656650419257
Lima,population_gpw,NH3,exposure,total,0.0747044949293912
Lima,population_gpw,NH3,iF,city,1.4333979080290142
Lima,population_gpw,NH3,iF,total,19.694670700923606
Lima,population_gpw,NOx,population,city,274931.50986536755
Lima,population_gpw,NOx,population,total,4.815239205381897e+07
Lima,population_gpw,NOx,exposure,city,0.02624212768254526
Lima,population_gpw,NOx,exposure,total,0.002307209263683078
Lima,population_gpw,NOx,iF,city,0.03950096312748455
Lima,population_gpw,NOx,iF,total,0.6082596064575113
Lima,population_gpw,SOx,population,city,274931.50986536755
Lima,population_gpw,SOx,population,total,4.815239205381897e+07
Lima,population_gpw,SOx,exposure,city,1.289027711306021
Lima,population_gpw,SOx,exposure,total,0.13849555057405008
Lima,population_gpw,SOx,iF,city,1.9403089837289573
Lima,population_gpw,SOx,iF,total,36.51218396800767
Lima,population_gpw,VOC,population,city,274931.50986536755
Lima,population_gpw,VOC,population,total,4.815239205381897e+07
Lima,population_gpw,VOC,exposure,city,0.01995480366270655
Lima,population_gpw,VOC,exposure,total,0.001677415155063118
Lima,population_gpw,VOC,iF,city,0.03003696854280046
Lima,population_gpw,VOC,iF,total,0.442224248205302
Lima,residential,PM2_5,population,city,274931.50986536755
Lima,residential,PM2_5,population,total,4.815239205381892e+07
Lima,residential,PM2_5,exposure,city,2.9581255450747808
Lima,residential,PM2_5,exposure,total,0.2236139447893664
Lima,residential,PM2_5,iF,city,4.452718525571008
Lima,residential,PM2_5,iF,total,58.95231620163727
Lima,residential,NH3,population,city,274931.50986536755
Lima,residential,NH3,population,total,4.815239205381892e+07
Lima,residential,NH3,exposure,city,0.9836607334646511
Lima,residential,NH3,exposure,total,0.07545810993280926
Lima,residential,NH3,iF,city,1.4806553352907448
Lima,residential,NH3,iF,total,19.89334949985827
Lima,residential,NOx,population,city,274931.50986536755
Lima,residential,NOx,population,total,4.815239205381892e+07
Lima,residential,NOx,exposure,city,0.02710860461609136
Lima,residential,NOx,exposure,total,0.002328321827361995
Lima,residential,NOx,iF,city,0.04080522754601285
Lima,residential,NOx,iF,total,0.6138256033858289
Lima,residential,SOx,population,city,274931.50986536755
Lima,residential,SOx,population,total,4.815239205381892e+07
Lima,residential,SOx,exposure,city,1.3503269749043911
Lima,residential,SOx,exposure,total,0.1398054909444524
Lima,residential,SOx,iF,city,2.032579701272632
Lima,residential,SOx,iF,total,36.85752924150561
Lima,residential,VOC,population,city,274931.50986536755
Lima,residential,VOC,population,total,4.815239205381892e+07
Lima,residential,VOC,exposure,city,0.020612511343442257
Lima,residential,VOC,exposure,total,0.0016933082734765439
Lima,residential,VOC,iF,city,0.03102698304008853
Lima,residential,VOC,iF,total,0.4464142200919872
Lima,commercial,PM2_5,population,city,274931.50986536755
Lima,commercial,PM2_5,population,total,4.815092390122864e+07
Lima,commercial,PM2_5,exposure,city,3.1675883501068642
Lima,commercial,PM2_5,exposure,total,0.23208675279799654
Lima,commercial,PM2_5,iF,city,4.768012416304387
Lima,commercial,PM2_5,iF,total,61.184173859216266
Lima,commercial,NH3,population,city,274931.50986536755
Lima,commercial,NH3,population,total,4.815092390122864e+07
Lima,commercial,NH3,exposure,city,1.053373867119317
Lima,commercial,NH3,exposure,total,0.07829310481682765
Lima,commercial,NH3,iF,city,1.5855910308755958
Lima,commercial,NH3,iF,total,20.64012219284227
Lima,commercial,NOx,population,city,274931.50986536755
Lima,commercial,NOx,population,total,4.815092390122864e+07
Lima,commercial,NOx,exposure,city,0.02903269927169392
Lima,commercial,NOx,exposure,total,0.0024067465453624453
Lima,commercial,NOx,iF,city,0.043701471058130964
Lima,commercial,NOx,iF,total,0.6344817069102238
Lima,commercial,SOx,population,city,274931.50986536755
Lima,commercial,SOx,population,total,4.815092390122864e+07
Lima,commercial,SOx,exposure,city,1.4781709816251736
Lima,commercial,SOx,exposure,total,0.14585433581940024
Lima,commercial,SOx,iF,city,2.2250168945001634
Lima,commercial,SOx,iF,total,38.45104011025543
Lima,commercial,VOC,population,city,274931.50986536755
Lima,commercial,VOC,population,total,4.815092390122864e+07
Lima,commercial,VOC,exposure,city,0.02207293181634695
Lima,commercial,VOC,exposure,total,0.0017523322007829585
Lima,commercial,VOC,iF,city,0.03322528098104408
Lima,commercial,VOC,iF,total,0.4619608691114107
Lima,industrial,PM2_5,population,city,274931.50986536755
Lima,industrial,PM2_5,population,total,4.815886320631518e+07
Lima,industrial,PM2_5,exposure,city,2.21622608284779
Lima,industrial,PM2_5,exposure,total,0.20852288426531695
Lima,industrial,PM2_5,iF,city,3.3359743478029276
Lima,industrial,PM2_5,iF,total,54.981182196490316
Lima,industrial,NH3,population,city,274931.50986536755
Lima,industrial,NH3,population,total,4.815886320631518e+07
Lima,industrial,NH3,exposure,city,0.7368335234798513
Lima,industrial,NH3,exposure,total,0.07041375354312361
Lima,industrial,NH3,iF,city,1.1091186733852951
Lima,industrial,NH3,iF,total,18.565978627877485
Lima,industrial,NOx,population,city,274931.50986536755
Lima,industrial,NOx,population,total,4.815886320631518e+07
Lima,industrial,NOx,exposure,city,0.020300302862764484
Lima,industrial,NOx,exposure,total,0.0021885892394693453
